;bcc code;address;names; temp label;label
419;BCC265 -2;P:/AI.Repository/BCC projekt-digital\BCC265 (2)_0.ndpi;BCC265 (2)_0.ndpi;0;0
420;BCC265 -1;P:/AI.Repository/BCC projekt-digital\BCC265 (1)_0.ndpi;BCC265 (1)_0.ndpi;0;0
421;BCC264 -2;P:/AI.Repository/BCC projekt-digital\BCC264 (2)_1b.ndpi;BCC264 (2)_1b.ndpi;1b;1
422;BCC264 -1;P:/AI.Repository/BCC projekt-digital\BCC264 (1)_1b.ndpi;BCC264 (1)_1b.ndpi;1b;1
423;BCC263 -5;P:/AI.Repository/BCC projekt-digital\BCC263 (5)_1b.ndpi;BCC263 (5)_1b.ndpi;1b;1
424;BCC263 -4;P:/AI.Repository/BCC projekt-digital\BCC263 (4)_1b.ndpi;BCC263 (4)_1b.ndpi;1b;1
425;BCC263 -3;P:/AI.Repository/BCC projekt-digital\BCC263 (3)_1b.ndpi;BCC263 (3)_1b.ndpi;1b;1
426;BCC263 -2;P:/AI.Repository/BCC projekt-digital\BCC263 (2)_1b.ndpi;BCC263 (2)_1b.ndpi;1b;1
427;BCC263 -1;P:/AI.Repository/BCC projekt-digital\BCC263 (1)_1b.ndpi;BCC263 (1)_1b.ndpi;1b;1
428;BCC262 -3;P:/AI.Repository/BCC projekt-digital\BCC262 (3)_1b.ndpi;BCC262 (3)_1b.ndpi;1b;1
429;BCC262 -2;P:/AI.Repository/BCC projekt-digital\BCC262 (2)_1a.ndpi;BCC262 (2)_1a.ndpi;1a;2
430;BCC262 -1;P:/AI.Repository/BCC projekt-digital\BCC262 (1)_0.ndpi;BCC262 (1)_0.ndpi;0;0
431;BCC261 -3;P:/AI.Repository/BCC projekt-digital\BCC261 (3)_1b.ndpi;BCC261 (3)_1b.ndpi;1b;1
432;BCC261 -2;P:/AI.Repository/BCC projekt-digital\BCC261 (2)_1b.ndpi;BCC261 (2)_1b.ndpi;1b;1
433;BCC261 -1;P:/AI.Repository/BCC projekt-digital\BCC261 (1)_1b.ndpi;BCC261 (1)_1b.ndpi;1b;1
434;BCC260 -3;P:/AI.Repository/BCC projekt-digital\BCC260 (3)_1b.ndpi;BCC260 (3)_1b.ndpi;1b;1
435;BCC260 -2;P:/AI.Repository/BCC projekt-digital\BCC260 (2)_0.ndpi;BCC260 (2)_0.ndpi;0;0
436;BCC260 -1;P:/AI.Repository/BCC projekt-digital\BCC260 (1)_1b.ndpi;BCC260 (1)_1b.ndpi;1b;1
437;BCC26 -3;P:/AI.Repository/BCC projekt-digital\BCC26 (3)_1a.ndpi;BCC26 (3)_1a.ndpi;1a;2
438;BCC26 -2;P:/AI.Repository/BCC projekt-digital\BCC26 (2)_1a.ndpi;BCC26 (2)_1a.ndpi;1a;2
439;BCC26 -1;P:/AI.Repository/BCC projekt-digital\BCC26 (1)_0.ndpi;BCC26 (1)_0.ndpi;0;0
440;BCC259 -1;P:/AI.Repository/BCC projekt-digital\BCC259 (1)_1b.ndpi;BCC259 (1)_1b.ndpi;1b;1
441;BCC258 -2;P:/AI.Repository/BCC projekt-digital\BCC258 (2)_1b.ndpi;BCC258 (2)_1b.ndpi;1b;1
442;BCC258 -1;P:/AI.Repository/BCC projekt-digital\BCC258 (1)_0.ndpi;BCC258 (1)_0.ndpi;0;0
443;BCC257 -9;P:/AI.Repository/BCC projekt-digital\BCC257 (9)_1b.ndpi;BCC257 (9)_1b.ndpi;1b;1
444;BCC257 -8;P:/AI.Repository/BCC projekt-digital\BCC257 (8)_1b.ndpi;BCC257 (8)_1b.ndpi;1b;1
445;BCC257 -7;P:/AI.Repository/BCC projekt-digital\BCC257 (7)_1b.ndpi;BCC257 (7)_1b.ndpi;1b;1
446;BCC257 -6;P:/AI.Repository/BCC projekt-digital\BCC257 (6)_1b.ndpi;BCC257 (6)_1b.ndpi;1b;1
447;BCC257 -5;P:/AI.Repository/BCC projekt-digital\BCC257 (5)_1b.ndpi;BCC257 (5)_1b.ndpi;1b;1
448;BCC257 -4;P:/AI.Repository/BCC projekt-digital\BCC257 (4)_1b.ndpi;BCC257 (4)_1b.ndpi;1b;1
449;BCC257 -3;P:/AI.Repository/BCC projekt-digital\BCC257 (3)_1b.ndpi;BCC257 (3)_1b.ndpi;1b;1
450;BCC257 -2;P:/AI.Repository/BCC projekt-digital\BCC257 (2)_1b.ndpi;BCC257 (2)_1b.ndpi;1b;1
451;BCC257 -10;P:/AI.Repository/BCC projekt-digital\BCC257 (10)_1b.ndpi;BCC257 (10)_1b.ndpi;1b;1
452;BCC257 -1;P:/AI.Repository/BCC projekt-digital\BCC257 (1)_0.ndpi;BCC257 (1)_0.ndpi;0;0
453;BCC256 -7;P:/AI.Repository/BCC projekt-digital\BCC256 (7)_1b.ndpi;BCC256 (7)_1b.ndpi;1b;1
454;BCC256 -6;P:/AI.Repository/BCC projekt-digital\BCC256 (6)_1b.ndpi;BCC256 (6)_1b.ndpi;1b;1
455;BCC256 -5;P:/AI.Repository/BCC projekt-digital\BCC256 (5)_0.ndpi;BCC256 (5)_0.ndpi;0;0
456;BCC255 -5;P:/AI.Repository/BCC projekt-digital\BCC255 (5)_2.ndpi;BCC255 (5)_2.ndpi;2;3
457;BCC255 -4;P:/AI.Repository/BCC projekt-digital\BCC255 (4)_1b.ndpi;BCC255 (4)_1b.ndpi;1b;1
458;BCC255 -3;P:/AI.Repository/BCC projekt-digital\BCC255 (3)_1b.ndpi;BCC255 (3)_1b.ndpi;1b;1
459;BCC255 -2;P:/AI.Repository/BCC projekt-digital\BCC255 (2)_0.ndpi;BCC255 (2)_0.ndpi;0;0
460;BCC255 -1;P:/AI.Repository/BCC projekt-digital\BCC255 (1)_0.ndpi;BCC255 (1)_0.ndpi;0;0
461;BCC253 -7;P:/AI.Repository/BCC projekt-digital\BCC253 (7)_1b.ndpi;BCC253 (7)_1b.ndpi;1b;1
462;BCC253 -6;P:/AI.Repository/BCC projekt-digital\BCC253 (6)_0.ndpi;BCC253 (6)_0.ndpi;0;0
463;BCC253 -5;P:/AI.Repository/BCC projekt-digital\BCC253 (5)_0.ndpi;BCC253 (5)_0.ndpi;0;0
464;BCC253 -4;P:/AI.Repository/BCC projekt-digital\BCC253 (4)_1b.ndpi;BCC253 (4)_1b.ndpi;1b;1
465;BCC253 -3;P:/AI.Repository/BCC projekt-digital\BCC253 (3)_1b.ndpi;BCC253 (3)_1b.ndpi;1b;1
466;BCC253 -2;P:/AI.Repository/BCC projekt-digital\BCC253 (2)_0.ndpi;BCC253 (2)_0.ndpi;0;0
467;BCC253 -1;P:/AI.Repository/BCC projekt-digital\BCC253 (1)_0.ndpi;BCC253 (1)_0.ndpi;0;0
468;BCC252 -4;P:/AI.Repository/BCC projekt-digital\BCC252 (4)_0.ndpi;BCC252 (4)_0.ndpi;0;0
469;BCC252 -3;P:/AI.Repository/BCC projekt-digital\BCC252 (3)_1b_2.ndpi;BCC252 (3)_1b_2.ndpi;1b_2;3
470;BCC252 -2;P:/AI.Repository/BCC projekt-digital\BCC252 (2)_1a.ndpi;BCC252 (2)_1a.ndpi;1a;2
471;BCC252 -1;P:/AI.Repository/BCC projekt-digital\BCC252 (1)_0.ndpi;BCC252 (1)_0.ndpi;0;0
472;BCC251 -9;P:/AI.Repository/BCC projekt-digital\BCC251 (9)_1b.ndpi;BCC251 (9)_1b.ndpi;1b;1
473;BCC251 -8;P:/AI.Repository/BCC projekt-digital\BCC251 (8)_1b.ndpi;BCC251 (8)_1b.ndpi;1b;1
474;BCC251 -7;P:/AI.Repository/BCC projekt-digital\BCC251 (7)_0.ndpi;BCC251 (7)_0.ndpi;0;0
475;BCC251 -6;P:/AI.Repository/BCC projekt-digital\BCC251 (6)_0.ndpi;BCC251 (6)_0.ndpi;0;0
476;BCC251 -5;P:/AI.Repository/BCC projekt-digital\BCC251 (5)_2.ndpi;BCC251 (5)_2.ndpi;2;3
477;BCC251 -4;P:/AI.Repository/BCC projekt-digital\BCC251 (4)_2.ndpi;BCC251 (4)_2.ndpi;2;3
478;BCC251 -3;P:/AI.Repository/BCC projekt-digital\BCC251 (3)_2.ndpi;BCC251 (3)_2.ndpi;2;3
479;BCC251 -2;P:/AI.Repository/BCC projekt-digital\BCC251 (2)_0.ndpi;BCC251 (2)_0.ndpi;0;0
480;BCC251 -1;P:/AI.Repository/BCC projekt-digital\BCC251 (1)_0.ndpi;BCC251 (1)_0.ndpi;0;0
481;BCC250 -2;P:/AI.Repository/BCC projekt-digital\BCC250 (2)_1b.ndpi;BCC250 (2)_1b.ndpi;1b;1
482;BCC250 -1;P:/AI.Repository/BCC projekt-digital\BCC250 (1)_0.ndpi;BCC250 (1)_0.ndpi;0;0
483;BCC25 -2;P:/AI.Repository/BCC projekt-digital\BCC25 (2)_0.ndpi;BCC25 (2)_0.ndpi;0;0
484;BCC25 -1;P:/AI.Repository/BCC projekt-digital\BCC25 (1)_1a.ndpi;BCC25 (1)_1a.ndpi;1a;2
485;BCC249 -3;P:/AI.Repository/BCC projekt-digital\BCC249 (3)_1b.ndpi;BCC249 (3)_1b.ndpi;1b;1
486;BCC249 -2;P:/AI.Repository/BCC projekt-digital\BCC249 (2)_0.ndpi;BCC249 (2)_0.ndpi;0;0
487;BCC249 -1;P:/AI.Repository/BCC projekt-digital\BCC249 (1)_1b.ndpi;BCC249 (1)_1b.ndpi;1b;1
488;BCC248 -5;P:/AI.Repository/BCC projekt-digital\BCC248 (5)_1b.ndpi;BCC248 (5)_1b.ndpi;1b;1
489;BCC248 -4;P:/AI.Repository/BCC projekt-digital\BCC248 (4)_0.ndpi;BCC248 (4)_0.ndpi;0;0
490;BCC248 -3;P:/AI.Repository/BCC projekt-digital\BCC248 (3)_1a.ndpi;BCC248 (3)_1a.ndpi;1a;2
491;BCC248 -2;P:/AI.Repository/BCC projekt-digital\BCC248 (2)_0.ndpi;BCC248 (2)_0.ndpi;0;0
492;BCC248 -1;P:/AI.Repository/BCC projekt-digital\BCC248 (1)_0.ndpi;BCC248 (1)_0.ndpi;0;0
493;BCC247 -3;P:/AI.Repository/BCC projekt-digital\BCC247 (3)_1b.ndpi;BCC247 (3)_1b.ndpi;1b;1
494;BCC247 -2;P:/AI.Repository/BCC projekt-digital\BCC247 (2)_1b.ndpi;BCC247 (2)_1b.ndpi;1b;1
495;BCC247 -1;P:/AI.Repository/BCC projekt-digital\BCC247 (1)_0.ndpi;BCC247 (1)_0.ndpi;0;0
496;BCC245 -9;P:/AI.Repository/BCC projekt-digital\BCC245 (9)_1b.ndpi;BCC245 (9)_1b.ndpi;1b;1
497;BCC245 -8;P:/AI.Repository/BCC projekt-digital\BCC245 (8)_1b.ndpi;BCC245 (8)_1b.ndpi;1b;1
498;BCC245 -7;P:/AI.Repository/BCC projekt-digital\BCC245 (7)_1b.ndpi;BCC245 (7)_1b.ndpi;1b;1
499;BCC245 -6;P:/AI.Repository/BCC projekt-digital\BCC245 (6)_0.ndpi;BCC245 (6)_0.ndpi;0;0
500;BCC245 -10;P:/AI.Repository/BCC projekt-digital\BCC245 (10)_1a.ndpi;BCC245 (10)_1a.ndpi;1a;2
501;BCC244 -6;P:/AI.Repository/BCC projekt-digital\BCC244 (6)_1b.ndpi;BCC244 (6)_1b.ndpi;1b;1
502;BCC244 -5;P:/AI.Repository/BCC projekt-digital\BCC244 (5)_1b.ndpi;BCC244 (5)_1b.ndpi;1b;1
503;BCC244 -4;P:/AI.Repository/BCC projekt-digital\BCC244 (4)_0.ndpi;BCC244 (4)_0.ndpi;0;0
504;BCC244 -3;P:/AI.Repository/BCC projekt-digital\BCC244 (3)_1a_1b.ndpi;BCC244 (3)_1a_1b.ndpi;1a_1b;2
505;BCC244 -2;P:/AI.Repository/BCC projekt-digital\BCC244 (2)_1a_1b.ndpi;BCC244 (2)_1a_1b.ndpi;1a_1b;2
506;BCC243 -3;P:/AI.Repository/BCC projekt-digital\BCC243 (3)_1b.ndpi;BCC243 (3)_1b.ndpi;1b;1
507;BCC243 -2;P:/AI.Repository/BCC projekt-digital\BCC243 (2)_0.ndpi;BCC243 (2)_0.ndpi;0;0
508;BCC243 -1;P:/AI.Repository/BCC projekt-digital\BCC243 (1)_0.ndpi;BCC243 (1)_0.ndpi;0;0
509;BCC242 -7;P:/AI.Repository/BCC projekt-digital\BCC242 (7)_1b.ndpi;BCC242 (7)_1b.ndpi;1b;1
510;BCC242 -6;P:/AI.Repository/BCC projekt-digital\BCC242 (6)_1b.ndpi;BCC242 (6)_1b.ndpi;1b;1
511;BCC242 -5;P:/AI.Repository/BCC projekt-digital\BCC242 (5)_1b.ndpi;BCC242 (5)_1b.ndpi;1b;1
512;BCC242 -4;P:/AI.Repository/BCC projekt-digital\BCC242 (4)_0.ndpi;BCC242 (4)_0.ndpi;0;0
513;BCC242 -3;P:/AI.Repository/BCC projekt-digital\BCC242 (3)_1b.ndpi;BCC242 (3)_1b.ndpi;1b;1
514;BCC242 -2;P:/AI.Repository/BCC projekt-digital\BCC242 (2)_1b.ndpi;BCC242 (2)_1b.ndpi;1b;1
515;BCC242 -1;P:/AI.Repository/BCC projekt-digital\BCC242 (1)_0.ndpi;BCC242 (1)_0.ndpi;0;0
516;BCC241 -3;P:/AI.Repository/BCC projekt-digital\BCC241 (3)_0.ndpi;BCC241 (3)_0.ndpi;0;0
517;BCC241 -2;P:/AI.Repository/BCC projekt-digital\BCC241 (2)_1b.ndpi;BCC241 (2)_1b.ndpi;1b;1
518;BCC241 -1;P:/AI.Repository/BCC projekt-digital\BCC241 (1)_1b.ndpi;BCC241 (1)_1b.ndpi;1b;1
519;BCC240 -3;P:/AI.Repository/BCC projekt-digital\BCC240 (3)_1b.ndpi;BCC240 (3)_1b.ndpi;1b;1
520;BCC240 -2;P:/AI.Repository/BCC projekt-digital\BCC240 (2)_0.ndpi;BCC240 (2)_0.ndpi;0;0
521;BCC240 -1;P:/AI.Repository/BCC projekt-digital\BCC240 (1)_1b.ndpi;BCC240 (1)_1b.ndpi;1b;1
522;BCC24 -2;P:/AI.Repository/BCC projekt-digital\BCC24 (2)_0.ndpi;BCC24 (2)_0.ndpi;0;0
523;BCC24 -1;P:/AI.Repository/BCC projekt-digital\BCC24 (1)_1a.ndpi;BCC24 (1)_1a.ndpi;1a;2
524;BCC239 -9;P:/AI.Repository/BCC projekt-digital\BCC239 (9)_1b.ndpi;BCC239 (9)_1b.ndpi;1b;1
525;BCC239 -8;P:/AI.Repository/BCC projekt-digital\BCC239 (8)_0.ndpi;BCC239 (8)_0.ndpi;0;0
526;BCC239 -7;P:/AI.Repository/BCC projekt-digital\BCC239 (7)_1b.ndpi;BCC239 (7)_1b.ndpi;1b;1
527;BCC239 -6;P:/AI.Repository/BCC projekt-digital\BCC239 (6)_1b.ndpi;BCC239 (6)_1b.ndpi;1b;1
528;BCC239 -5;P:/AI.Repository/BCC projekt-digital\BCC239 (5)_1a.ndpi;BCC239 (5)_1a.ndpi;1a;2
529;BCC239 -4;P:/AI.Repository/BCC projekt-digital\BCC239 (4)_0.ndpi;BCC239 (4)_0.ndpi;0;0
530;BCC239 -3;P:/AI.Repository/BCC projekt-digital\BCC239 (3)_1a.ndpi;BCC239 (3)_1a.ndpi;1a;2
531;BCC239 -2;P:/AI.Repository/BCC projekt-digital\BCC239 (2)_1b.ndpi;BCC239 (2)_1b.ndpi;1b;1
532;BCC239 -10;P:/AI.Repository/BCC projekt-digital\BCC239 (10)_1b.ndpi;BCC239 (10)_1b.ndpi;1b;1
533;BCC239 -1;P:/AI.Repository/BCC projekt-digital\BCC239 (1)_0.ndpi;BCC239 (1)_0.ndpi;0;0
534;BCC238 -5;P:/AI.Repository/BCC projekt-digital\BCC238 (5)_0.ndpi;BCC238 (5)_0.ndpi;0;0
535;BCC238 -4;P:/AI.Repository/BCC projekt-digital\BCC238 (4)_0.ndpi;BCC238 (4)_0.ndpi;0;0
536;BCC238 -3;P:/AI.Repository/BCC projekt-digital\BCC238 (3)_2.ndpi;BCC238 (3)_2.ndpi;2;3
537;BCC238 -2;P:/AI.Repository/BCC projekt-digital\BCC238 (2)_1a_1b.ndpi;BCC238 (2)_1a_1b.ndpi;1a_1b;2
538;BCC238 -1;P:/AI.Repository/BCC projekt-digital\BCC238 (1)_1a.ndpi;BCC238 (1)_1a.ndpi;1a;2
539;BCC237 -8;P:/AI.Repository/BCC projekt-digital\BCC237 (8)_1b.ndpi;BCC237 (8)_1b.ndpi;1b;1
540;BCC237 -7;P:/AI.Repository/BCC projekt-digital\BCC237 (7)_1b.ndpi;BCC237 (7)_1b.ndpi;1b;1
541;BCC237 -6;P:/AI.Repository/BCC projekt-digital\BCC237 (6)_0.ndpi;BCC237 (6)_0.ndpi;0;0
542;BCC237 -5;P:/AI.Repository/BCC projekt-digital\BCC237 (5)_0.ndpi;BCC237 (5)_0.ndpi;0;0
543;BCC237 -4;P:/AI.Repository/BCC projekt-digital\BCC237 (4)_3.ndpi;BCC237 (4)_3.ndpi;3;4
544;BCC237 -3;P:/AI.Repository/BCC projekt-digital\BCC237 (3)_3.ndpi;BCC237 (3)_3.ndpi;3;4
545;BCC237 -2;P:/AI.Repository/BCC projekt-digital\BCC237 (2)_1b.ndpi;BCC237 (2)_1b.ndpi;1b;1
546;BCC237 -1;P:/AI.Repository/BCC projekt-digital\BCC237 (1)_1b.ndpi;BCC237 (1)_1b.ndpi;1b;1
547;BCC236 -3;P:/AI.Repository/BCC projekt-digital\BCC236 (3)_0.ndpi;BCC236 (3)_0.ndpi;0;0
548;BCC236 -2;P:/AI.Repository/BCC projekt-digital\BCC236 (2)_1b.ndpi;BCC236 (2)_1b.ndpi;1b;1
549;BCC236 -1;P:/AI.Repository/BCC projekt-digital\BCC236 (1)_0.ndpi;BCC236 (1)_0.ndpi;0;0
550;BCC235 -3;P:/AI.Repository/BCC projekt-digital\BCC235 (3)_0.ndpi;BCC235 (3)_0.ndpi;0;0
551;BCC235 -2;P:/AI.Repository/BCC projekt-digital\BCC235 (2)_1b.ndpi;BCC235 (2)_1b.ndpi;1b;1
552;BCC235 -1;P:/AI.Repository/BCC projekt-digital\BCC235 (1)_1b.ndpi;BCC235 (1)_1b.ndpi;1b;1
553;BCC234 -2;P:/AI.Repository/BCC projekt-digital\BCC234 (2)_1a_1b.ndpi;BCC234 (2)_1a_1b.ndpi;1a_1b;2
554;BCC234 -1;P:/AI.Repository/BCC projekt-digital\BCC234 (1)_0.ndpi;BCC234 (1)_0.ndpi;0;0
555;BCC233 -1;P:/AI.Repository/BCC projekt-digital\BCC233 (1)_1b.ndpi;BCC233 (1)_1b.ndpi;1b;1
556;BCC232 -7;P:/AI.Repository/BCC projekt-digital\BCC232 (7)_1b.ndpi;BCC232 (7)_1b.ndpi;1b;1
557;BCC232 -6;P:/AI.Repository/BCC projekt-digital\BCC232 (6)_1b.ndpi;BCC232 (6)_1b.ndpi;1b;1
558;BCC232 -5;P:/AI.Repository/BCC projekt-digital\BCC232 (5)_1b.ndpi;BCC232 (5)_1b.ndpi;1b;1
559;BCC232 -4;P:/AI.Repository/BCC projekt-digital\BCC232 (4)_1b.ndpi;BCC232 (4)_1b.ndpi;1b;1
560;BCC232 -3;P:/AI.Repository/BCC projekt-digital\BCC232 (3)_1b.ndpi;BCC232 (3)_1b.ndpi;1b;1
561;BCC232 -2;P:/AI.Repository/BCC projekt-digital\BCC232 (2)_0.ndpi;BCC232 (2)_0.ndpi;0;0
562;BCC232 -1;P:/AI.Repository/BCC projekt-digital\BCC232 (1)_0.ndpi;BCC232 (1)_0.ndpi;0;0
563;BCC231 -1;P:/AI.Repository/BCC projekt-digital\BCC231 (1)_1b.ndpi;BCC231 (1)_1b.ndpi;1b;1
564;BCC230 -8;P:/AI.Repository/BCC projekt-digital\BCC230 (8)_1b.ndpi;BCC230 (8)_1b.ndpi;1b;1
565;BCC230 -7;P:/AI.Repository/BCC projekt-digital\BCC230 (7)_1b.ndpi;BCC230 (7)_1b.ndpi;1b;1
566;BCC230 -6;P:/AI.Repository/BCC projekt-digital\BCC230 (6)_1b.ndpi;BCC230 (6)_1b.ndpi;1b;1
567;BCC230 -5;P:/AI.Repository/BCC projekt-digital\BCC230 (5)_0.ndpi;BCC230 (5)_0.ndpi;0;0
568;BCC230 -4;P:/AI.Repository/BCC projekt-digital\BCC230 (4)_0.ndpi;BCC230 (4)_0.ndpi;0;0
569;BCC230 -3;P:/AI.Repository/BCC projekt-digital\BCC230 (3)_0.ndpi;BCC230 (3)_0.ndpi;0;0
570;BCC230 -2;P:/AI.Repository/BCC projekt-digital\BCC230 (2)_1b.ndpi;BCC230 (2)_1b.ndpi;1b;1
571;BCC230 -1;P:/AI.Repository/BCC projekt-digital\BCC230 (1)_1b.ndpi;BCC230 (1)_1b.ndpi;1b;1
572;BCC23 -2;P:/AI.Repository/BCC projekt-digital\BCC23 (2)_1b.ndpi;BCC23 (2)_1b.ndpi;1b;1
573;BCC23 -1;P:/AI.Repository/BCC projekt-digital\BCC23 (1)_1a.ndpi;BCC23 (1)_1a.ndpi;1a;2
574;BCC229 -1;P:/AI.Repository/BCC projekt-digital\BCC229 (1)_1b.ndpi;BCC229 (1)_1b.ndpi;1b;1
575;BCC228 -3;P:/AI.Repository/BCC projekt-digital\BCC228 (3)_1b.ndpi;BCC228 (3)_1b.ndpi;1b;1
576;BCC228 -2;P:/AI.Repository/BCC projekt-digital\BCC228 (2)_1b.ndpi;BCC228 (2)_1b.ndpi;1b;1
577;BCC228 -1;P:/AI.Repository/BCC projekt-digital\BCC228 (1)_1b.ndpi;BCC228 (1)_1b.ndpi;1b;1
578;BCC227 -3;P:/AI.Repository/BCC projekt-digital\BCC227 (3)_0.ndpi;BCC227 (3)_0.ndpi;0;0
579;BCC227 -2;P:/AI.Repository/BCC projekt-digital\BCC227 (2)_1b.ndpi;BCC227 (2)_1b.ndpi;1b;1
580;BCC227 -1;P:/AI.Repository/BCC projekt-digital\BCC227 (1)_0.ndpi;BCC227 (1)_0.ndpi;0;0
581;BCC226 -7;P:/AI.Repository/BCC projekt-digital\BCC226 (7)_1b_2.ndpi;BCC226 (7)_1b_2.ndpi;1b_2;3
582;BCC226 -6;P:/AI.Repository/BCC projekt-digital\BCC226 (6)_0.ndpi;BCC226 (6)_0.ndpi;0;0
583;BCC226 -5;P:/AI.Repository/BCC projekt-digital\BCC226 (5)_0.ndpi;BCC226 (5)_0.ndpi;0;0
584;BCC226 -4;P:/AI.Repository/BCC projekt-digital\BCC226 (4)_1b.ndpi;BCC226 (4)_1b.ndpi;1b;1
585;BCC226 -3;P:/AI.Repository/BCC projekt-digital\BCC226 (3)_1b.ndpi;BCC226 (3)_1b.ndpi;1b;1
586;BCC226 -2;P:/AI.Repository/BCC projekt-digital\BCC226 (2)_0.ndpi;BCC226 (2)_0.ndpi;0;0
587;BCC226 -1;P:/AI.Repository/BCC projekt-digital\BCC226 (1)_0.ndpi;BCC226 (1)_0.ndpi;0;0
588;BCC225 -5;P:/AI.Repository/BCC projekt-digital\BCC225 (5)_0.ndpi;BCC225 (5)_0.ndpi;0;0
589;BCC225 -4;P:/AI.Repository/BCC projekt-digital\BCC225 (4)_1b.ndpi;BCC225 (4)_1b.ndpi;1b;1
590;BCC225 -3;P:/AI.Repository/BCC projekt-digital\BCC225 (3)_0.ndpi;BCC225 (3)_0.ndpi;0;0
591;BCC225 -2;P:/AI.Repository/BCC projekt-digital\BCC225 (2)_2.ndpi;BCC225 (2)_2.ndpi;2;3
592;BCC225 -1;P:/AI.Repository/BCC projekt-digital\BCC225 (1)_2.ndpi;BCC225 (1)_2.ndpi;2;3
593;BCC223 -4;P:/AI.Repository/BCC projekt-digital\BCC223 (4)_0.ndpi;BCC223 (4)_0.ndpi;0;0
594;BCC223 -3;P:/AI.Repository/BCC projekt-digital\BCC223 (3)_0.ndpi;BCC223 (3)_0.ndpi;0;0
595;BCC223 -2;P:/AI.Repository/BCC projekt-digital\BCC223 (2)_1a.ndpi;BCC223 (2)_1a.ndpi;1a;2
596;BCC223 -1;P:/AI.Repository/BCC projekt-digital\BCC223 (1)_1b.ndpi;BCC223 (1)_1b.ndpi;1b;1
597;BCC222 -4;P:/AI.Repository/BCC projekt-digital\BCC222 (4)_0.ndpi;BCC222 (4)_0.ndpi;0;0
598;BCC222 -3;P:/AI.Repository/BCC projekt-digital\BCC222 (3)_0.ndpi;BCC222 (3)_0.ndpi;0;0
599;BCC222 -2;P:/AI.Repository/BCC projekt-digital\BCC222 (2)_1b.ndpi;BCC222 (2)_1b.ndpi;1b;1
600;BCC222 -1;P:/AI.Repository/BCC projekt-digital\BCC222 (1)_1b.ndpi;BCC222 (1)_1b.ndpi;1b;1
601;BCC221 -5;P:/AI.Repository/BCC projekt-digital\BCC221 (5)_0.ndpi;BCC221 (5)_0.ndpi;0;0
602;BCC221 -4;P:/AI.Repository/BCC projekt-digital\BCC221 (4)_0.ndpi;BCC221 (4)_0.ndpi;0;0
603;BCC221 -3;P:/AI.Repository/BCC projekt-digital\BCC221 (3)_1a_1b.ndpi;BCC221 (3)_1a_1b.ndpi;1a_1b;2
604;BCC221 -2;P:/AI.Repository/BCC projekt-digital\BCC221 (2)_0.ndpi;BCC221 (2)_0.ndpi;0;0
605;BCC221 -1;P:/AI.Repository/BCC projekt-digital\BCC221 (1)_0.ndpi;BCC221 (1)_0.ndpi;0;0
606;BCC22 -4;P:/AI.Repository/BCC projekt-digital\BCC22 (4)_0.ndpi;BCC22 (4)_0.ndpi;0;0
607;BCC22 -3;P:/AI.Repository/BCC projekt-digital\BCC22 (3)_0.ndpi;BCC22 (3)_0.ndpi;0;0
608;BCC22 -2;P:/AI.Repository/BCC projekt-digital\BCC22 (2)_0.ndpi;BCC22 (2)_0.ndpi;0;0
609;BCC22 -1;P:/AI.Repository/BCC projekt-digital\BCC22 (1)_1a.ndpi;BCC22 (1)_1a.ndpi;1a;2
610;BCC21 -3;P:/AI.Repository/BCC projekt-digital\BCC21 (3)_0.ndpi;BCC21 (3)_0.ndpi;0;0
611;BCC21 -2;P:/AI.Repository/BCC projekt-digital\BCC21 (2)_1a.ndpi;BCC21 (2)_1a.ndpi;1a;2
612;BCC21 -1;P:/AI.Repository/BCC projekt-digital\BCC21 (1)_0.ndpi;BCC21 (1)_0.ndpi;0;0
613;BCC20 -6;P:/AI.Repository/BCC projekt-digital\BCC20 (6)_1a.ndpi;BCC20 (6)_1a.ndpi;1a;2
614;BCC20 -5;P:/AI.Repository/BCC projekt-digital\BCC20 (5)_0.ndpi;BCC20 (5)_0.ndpi;0;0
615;BCC20 -4;P:/AI.Repository/BCC projekt-digital\BCC20 (4)_0.ndpi;BCC20 (4)_0.ndpi;0;0
616;BCC20 -3;P:/AI.Repository/BCC projekt-digital\BCC20 (3)_0.ndpi;BCC20 (3)_0.ndpi;0;0
617;BCC20 -2;P:/AI.Repository/BCC projekt-digital\BCC20 (2)_1a.ndpi;BCC20 (2)_1a.ndpi;1a;2
618;BCC20 -1;P:/AI.Repository/BCC projekt-digital\BCC20 (1)_1a.ndpi;BCC20 (1)_1a.ndpi;1a;2
619;BCC2 -2;P:/AI.Repository/BCC projekt-digital\BCC2 (2)_1a_1b.ndpi;BCC2 (2)_1a_1b.ndpi;1a_1b;2
620;BCC2 -1;P:/AI.Repository/BCC projekt-digital\BCC2 (1)_0.ndpi;BCC2 (1)_0.ndpi;0;0
621;BCC19 -5;P:/AI.Repository/BCC projekt-digital\BCC19 (5)_0.ndpi;BCC19 (5)_0.ndpi;0;0
622;BCC19 -4;P:/AI.Repository/BCC projekt-digital\BCC19 (4)_0.ndpi;BCC19 (4)_0.ndpi;0;0
623;BCC19 -3;P:/AI.Repository/BCC projekt-digital\BCC19 (3)_1a.ndpi;BCC19 (3)_1a.ndpi;1a;2
